Instrument,Company Name,Sector,Clusters,Valuation Score,Fundamental Score,Momentum Score,Short Term Score,Long Term Score
BCO.N,BRINK'S CO,Industrials,2,47.05,48.35,29.609999999999996,35.04,43.14
URI.N,UNITED RENTAL,Industrials,1,59.29,46.75,57.75,56.330000000000005,54.52
MTRX.OQ,MATRIX SERVICE,Industrials,0,44.47,48.35,19.61,27.650000000000002,39.61
VEC.N,VECTRUS INC,Industrials,1,70.30999999999999,48.35,36.64,43.45,54.21
HEES.OQ,H&E EQUIP SVCS,Industrials,1,61.49,51.51,28.73,37.059999999999995,49.81
MAN.N,MANPOWER GROUP,Industrials,1,55.769999999999996,78.78,30.3,41.4,57.46
KELYA.OQ,KELLY SVCS A,Industrials,0,62.11,48.35,38.1,43.24,51.29
ROAD.OQ,CONSTRCTN PRTNRS,Industrials,1,51.459999999999994,60.99,68.92,65.11,59.160000000000004
NSC.N,NORFOLK SOUTHERN,Industrials,2,51.800000000000004,61.67,47.61,50.349999999999994,54.21
GRC.N,THE GRMN RUP COM,Industrials,0,53.059999999999995,48.35,39.28,42.699999999999996,47.96
PCAR.OQ,PACCAR INC,Industrials,1,54.63,48.35,51.019999999999996,51.160000000000004,51.53
CMPR.OQ,CIMPRESS PLC ORD,Industrials,2,44.47,48.35,27.05,32.86,41.47
SXI.N,STANDEX INTL,Industrials,0,55.93,44.92,45.1,46.7,49.370000000000005
USX.N,US XPRSS ENTRPRS,Industrials,1,65.23,52.25,62.88,61.63999999999999,60.099999999999994
B.N,BARNES GROUP INC,Industrials,0,55.31,41.38,31.130000000000003,36.29,44.39
CVA.N,COVANTA HOLDING,Industrials,0,46.75,32.04,38.11,38.5,39.44
TDY.N,TELEDYNE TECH,Industrials,0,48.3,48.35,42.72,44.4,46.92
ASGN.N,ASGN INCORPORATD,Industrials,1,54.17999999999999,46.94,41.6,44.29,48.5
J.N,JACOB ENGNRG ORD,Industrials,2,52.190000000000005,53.2,49.82,50.68,51.949999999999996
CHRW.OQ,CH ROBINSON WW,Industrials,1,51.7,70.73,50.339999999999996,53.6,58.02
MATW.OQ,MATTHEWS INTL A,Industrials,0,48.59,48.35,36.55,40.129999999999995,45.5
AZZ.N,AZZ INC,Industrials,1,54.82,62.7,40.75,46.150000000000006,54.059999999999995
RAVN.OQ,RAVEN INDS,Industrials,0,45.21,48.35,41.07,42.78,45.269999999999996
FORR.OQ,FORRESTER RES,Industrials,0,47.589999999999996,48.35,41.699999999999996,43.580000000000005,46.379999999999995
MGRC.OQ,MCGRATH RENT,Industrials,1,59.599999999999994,48.64,42.08,45.69,51.39
EMR.N,EMERSON ELECTRIC,Industrials,1,52.49,55.57,41.23,45.07,50.74999999999999
UNP.N,UNION PACIFIC CP,Industrials,1,51.39,62.03999999999999,44.49,48.16,53.39
JBT.N,JOHN BEAN TEC,Industrials,1,49.86,54.85,40.54,44.080000000000005,49.28
CMI.N,CUMMINS INC,Industrials,2,53.7,75.2,55.86,58.440000000000005,61.77
AYI.N,ACUITY BRANDS,Industrials,1,63.44,44.92,32.519999999999996,39.019999999999996,49.230000000000004
TNET.N,TRINET GROUP INC,Industrials,1,56.79,48.35,52.769999999999996,52.71,52.83
RXN.N,REXNORD CORP,Industrials,1,53.5,40.68,46.0,46.33,47.14
SKYW.OQ,SKYWEST INC,Industrials,0,46.28,39.160000000000004,19.52,26.479999999999997,37.1
ADT.N,ADT INC,Industrials,0,46.410000000000004,48.42,43.96,45.0,46.5
KFY.N,KORN FERRY,Industrials,0,53.66,44.75,48.83,48.94,49.33
DOV.N,DOVER CORP,Industrials,0,52.339999999999996,48.83,38.58,42.18,47.67
RGP.OQ,RESRCS CNCTN ORD,Industrials,1,63.29,47.339999999999996,32.379999999999995,39.26,49.980000000000004
TKR.N,TIMKEN CO,Industrials,1,59.88,44.36,47.73,49.05,51.41
LXFR.N,LUXFER HOLDG PLC,Industrials,1,55.300000000000004,57.74,42.32,46.58,52.910000000000004
KFRC.OQ,KFORCE INC,Industrials,1,57.620000000000005,48.35,46.97,48.77,51.71
LECO.OQ,LINCOLN ELEC,Industrials,1,49.75,57.18,47.160000000000004,49.05,51.7
PICO.OQ,PICO HLDG,Industrials,0,55.82,48.35,32.04,38.05,47.260000000000005
CMRE.N,COSTAMARE INC,Industrials,0,63.7,48.35,38.5,43.76,52.03
CAT.N,CATERPILLAR INC,Industrials,1,49.66,70.77,56.98,57.95,58.879999999999995
UNVR.N,UNIVAR SOLUTIONS,Industrials,0,58.10999999999999,37.940000000000005,25.14,32.0,42.809999999999995
GTLS.N,CHRT INDSTRS ORD,Industrials,4,44.769999999999996,63.959999999999994,82.64,74.16,60.95
CLGX.N,CORELOGIC,Industrials,2,50.57000000000001,48.35,71.93,65.19,55.13
PGTI.N,PGT INNOVATIONS,Industrials,1,54.47,46.800000000000004,55.620000000000005,54.13,52.07000000000001
EBF.N,ENNIS,Industrials,1,65.99000000000001,48.35,42.89,47.17,54.04
AWI.N,ARMSTRONG WLD IN,Industrials,0,45.39,48.85,32.28,36.730000000000004,43.32
NLSN.N,NIELSEN HOLDINGS,Industrials,1,52.2,57.36,42.449999999999996,46.150000000000006,51.57000000000001
TGH.N,TEXTAINR GRP HLD,Industrials,1,66.0,45.34,77.5,70.95,61.63999999999999
ACA.N,ARCOSA INC,Industrials,0,59.07,32.11,53.800000000000004,51.339999999999996,48.32
CPRT.OQ,COPART INC,Industrials,1,45.839999999999996,59.64,51.05,51.559999999999995,51.970000000000006
PBI.N,PITNEY BOWES INC,Industrials,0,36.84,58.709999999999994,78.62,69.37,54.94
RTX.N,RYTHN TCHNLG ORD,Industrials,0,46.78,52.129999999999995,28.68,34.910000000000004,44.13
PLUG.OQ,PLUG POWER INC,Industrials,4,36.79,35.31,44.26,41.8,38.14
PAE.OQ,PAE INCRPRTD ORD,Industrials,0,54.52,48.35,34.75,39.75,47.42
GNRC.N,GENERAC HLD,Industrials,1,43.91,61.760000000000005,45.33,47.58,50.51
WLDN.OQ,WILLDAN GROUP,Industrials,2,39.82,48.35,62.239999999999995,56.8,48.41
MRCY.OQ,MERCURY SYSTEMS,Industrials,0,47.94,44.230000000000004,39.900000000000006,41.760000000000005,44.629999999999995
AMOT.OQ,ALLIED MOTION,Industrials,0,52.239999999999995,48.35,32.56,37.88,45.96
MLI.N,MUELLER INDS,Industrials,1,64.66,48.35,46.72,49.65,54.47
CKH.N,SEACOR HOLDINGS,Industrials,0,54.22,48.35,40.06,43.43,48.63
IESC.OQ,IES HOLDINGS ORD,Industrials,1,55.059999999999995,48.35,75.62,68.45,57.85
AEGN.OQ,AEGION CORP,Industrials,0,51.370000000000005,40.87,34.19,37.769999999999996,43.4
EPAC.N,ENERPC TOOL GRUP,Industrials,0,44.379999999999995,46.27,28.73,33.71,41.120000000000005
THR.N,THERMON GRP HLD,Industrials,0,49.46,48.35,20.84,29.26,41.92
GHM.N,GRAHAM CORPORATI,Industrials,0,53.37,41.65,30.869999999999997,35.86,43.64
ESE.N,ESCO TECH,Industrials,0,49.17,40.94,42.46,43.24,44.61
EXPD.OQ,EXPEDITORS,Industrials,1,52.019999999999996,60.480000000000004,52.470000000000006,53.6,55.089999999999996
MIDD.OQ,THE MIDDLEBY,Industrials,1,51.080000000000005,46.050000000000004,42.9,44.6,47.27
KAMN.N,KAMAN CORPORATN,Industrials,0,51.06,45.92,30.919999999999998,36.19,44.22
HXL.N,HEXCEL CORP,Industrials,0,46.2,40.27,23.07,29.12,38.34
R.N,RYDER SYSTEM INC,Industrials,0,58.79,44.330000000000005,46.42,47.96,50.629999999999995
PLYM.N,PLYMTH INDST ORD,Real Estate,0,42.77,47.22,32.64,36.35,41.79
NTST.N,NETSTRIT CRP ORD,Real Estate,0,45.37,41.199999999999996,43.74,43.61,43.51
SUI.N,SUN COMMUNITIES,Real Estate,0,45.31,41.199999999999996,43.28,43.269999999999996,43.37
WRE.N,WASHINGTON REIT,Real Estate,0,52.87,37.07,32.09,35.96,42.15
OPI.OQ,OFFC PRPRTS INCM,Real Estate,0,69.22,34.339999999999996,30.270000000000003,36.730000000000004,47.27
CHCT.N,COMMUNITY HLTHCR,Real Estate,0,46.97,41.199999999999996,48.06,46.87,45.22
GEO.N,THE GEO GROUP,Real Estate,1,74.48,41.199999999999996,24.08,34.21,50.23
EPRT.N,ESNTL PRPTS RLTY,Real Estate,0,51.23,38.98,32.7,36.42,42.309999999999995
WPC.N,W P CAREY INC,Real Estate,0,54.26,48.43,37.28,41.5,47.980000000000004
CTT.N,CATCHMARK TIMBER,Real Estate,0,44.24,41.199999999999996,36.449999999999996,38.33,41.23
EXPI.OQ,EXP WORLD HO ORD,Real Estate,0,38.019999999999996,41.199999999999996,37.269999999999996,37.97,38.95
HR.N,HEALTHCARE REAL,Real Estate,0,51.12,40.9,40.88,42.42,44.98
COLD.N,AMRCLD RLTY TRST,Real Estate,2,46.26,48.64,45.190000000000005,45.87,46.83
AMH.N,AMERN HMS 4 RNT,Real Estate,2,48.66,41.06,51.61,49.59,46.739999999999995
SBRA.OQ,SABRA HC REIT,Real Estate,0,60.29,38.36,31.580000000000002,36.91,45.440000000000005
HIW.N,HIGHWOODS PROP,Real Estate,0,58.87,42.309999999999995,32.04,37.61,46.37
FOR.N,FORESTAR GROUP,Real Estate,0,59.58,39.31,35.260000000000005,39.51,46.410000000000004
WELL.N,WELLTOWER INC,Real Estate,0,48.309999999999995,45.58,31.35,36.03,43.120000000000005
RPT.N,RPT REALTY,Real Estate,0,61.44,32.35,23.1,30.23,41.67
MAC.N,MACERICH,Real Estate,0,50.23,41.199999999999996,24.560000000000002,30.91,40.65
SRC.N,SPIRIT RELTY CTL,Real Estate,0,52.61,38.11,31.81,35.88,42.33
COR.N,CORESITE REALTY,Real Estate,0,43.93,38.59,53.0,49.480000000000004,44.330000000000005
SLG.N,SL GREEN RLTY,Real Estate,0,62.22,34.44,24.34,31.540000000000003,43.03
AHH.N,ARMADA HFLR PR,Real Estate,0,49.81,41.199999999999996,28.92,33.900000000000006,41.58
OLP.N,ONE LIBERTY PROP,Real Estate,0,58.51,41.199999999999996,31.240000000000002,36.82,45.629999999999995
NMRK.OQ,NEWMARK GRUP INC,Real Estate,0,57.08,41.15,16.27,26.13,41.3
ESS.N,ESSEX PROP TR,Real Estate,0,48.97,43.08,37.14,39.81,43.95
VNO.N,VORNADO REALTY,Real Estate,0,52.53,41.07,20.24,28.21,40.45
CLPR.N,CLIPPER RLTY INC,Real Estate,0,42.88,41.199999999999996,30.0,33.61,39.08
STRS.OQ,STRATUS PROP,Real Estate,4,44.41,41.199999999999996,37.91,39.379999999999995,41.660000000000004
LTC.N,LTC PROPERTIES,Real Estate,0,55.1,41.199999999999996,38.62,41.48,46.12
HHC.N,THE HOWARD HUGHS,Real Estate,4,41.02,41.199999999999996,26.52,30.9,37.46
AMT.N,AMER TOWER CP,Real Estate,2,44.81,65.16999999999999,46.07,48.75,52.25
UMH.N,UMH PROPERTIES,Real Estate,0,44.15,41.199999999999996,42.86,42.809999999999995,42.8
BFS.N,SAUL CENTERS,Real Estate,0,55.06999999999999,41.199999999999996,26.57,33.040000000000006,43.09
IRT.N,INDPNDC RLTY TRT,Real Estate,0,49.04,40.589999999999996,42.15,42.95,44.36
HST.OQ,HST HTL&RSRT ORD,Real Estate,0,38.49,28.65,27.13,29.060000000000002,32.21
ADC.N,AGREE REALTY,Real Estate,0,48.230000000000004,41.199999999999996,44.26,44.4,44.78
CIO.N,CITY OFFICE REIT,Real Estate,0,58.28,36.1,28.07,33.800000000000004,42.96
RMR.OQ,RMR GROUP INC A,Real Estate,0,52.25,40.96,30.9,35.61,42.96
UBA.N,URSTADT BIDDLE A,Real Estate,0,57.68,41.199999999999996,26.08,33.09,44.01
EQC.N,EQUITY COMMONWEA,Real Estate,4,53.93,41.199999999999996,46.57,46.87,47.64
RPAI.N,PROPERTS OF AMER,Real Estate,0,54.11,34.33,26.009999999999998,31.47,40.160000000000004
RYN.N,RAYONIER,Real Estate,2,45.879999999999995,42.69,44.22,44.24,44.35
RESI.N^A21,,Real Estate,0,37.15,41.199999999999996,55.779999999999994,50.8,43.22
SAFE.N,SAFEHOLD INC,Real Estate,4,44.76,49.19,89.74,76.91,57.550000000000004
STAR.N,ISTAR INC,Real Estate,0,44.21,41.199999999999996,48.07,46.46,44.12
VICI.N,VICI PROPERTIES,Real Estate,0,53.769999999999996,43.91,38.59,41.67,46.53
MLP.N,MAUI LD & PINEAP,Real Estate,4,34.17,41.199999999999996,45.69,43.29,39.51
QTS.N,QTS REALTY TR,Real Estate,2,44.269999999999996,48.010000000000005,52.51,50.6,47.64
ACC.N,AMER CMPS COMM,Real Estate,0,49.34,45.12,39.01,41.48,45.28
WSR.N,WHITESTONE REIT,Real Estate,0,59.540000000000006,36.43,23.28,30.69,42.39
CXP.N,COLUMBIA PRPT TR,Real Estate,0,59.160000000000004,35.94,25.7,32.26,42.67
PCH.OQ,POTLATCHDLTC CRP,Real Estate,1,59.209999999999994,41.199999999999996,46.32,47.49,49.69
PEAK.N,HEALTHPK PROPRTS,Real Estate,0,47.22,40.31,38.379999999999995,40.0,42.59
BRT.N,BRT APARTMENTS,Real Estate,0,42.02,41.199999999999996,36.44,37.99,40.339999999999996
PSA.N,PUBLIC STORG ORD,Real Estate,2,48.1,54.36,53.400000000000006,52.75,51.62
TRNO.N,TERENO RLTY CRP,Real Estate,0,46.48,41.199999999999996,46.6,45.769999999999996,44.66
FCPT.N,FOUR CRNRS PRPTY,Real Estate,0,51.62,46.51,41.02,43.44,47.18
MNR.N,MONMOUTH REAL,Real Estate,2,50.519999999999996,40.99,53.43,51.12,47.910000000000004
HTA.N,HEALTHCARE TRUST,Real Estate,0,48.94,41.199999999999996,42.49,43.26,44.62
KIM.N,KIMCO REALTY CP,Real Estate,0,61.23,37.940000000000005,31.7,37.07,45.7
BRX.N,BRIXMOR PROPERTY,Real Estate,0,54.03,38.75,30.56,35.31,42.82
FPI.N,FARMLAND PARTNER,Real Estate,1,55.779999999999994,41.199999999999996,72.7,65.44,54.910000000000004
OUT.N,OUTFRONT MEDIA,Real Estate,0,46.6,37.53,22.84,28.610000000000003,37.49
NHI.N,NATL HEALTH INV,Real Estate,0,57.54,41.199999999999996,35.75,39.83,46.37
HPP.N,HUDSON PACIFIC,Real Estate,0,53.790000000000006,38.4,27.01,32.74,41.71
PSB.N,PS BUSINESS,Real Estate,0,52.56999999999999,44.86,39.18,42.04,46.52
SVC.OQ,SERVICE PROPERTS,Real Estate,0,50.849999999999994,41.199999999999996,7.13,18.8,36.54
VER.N,VEREIT INC,Real Estate,0,58.25,39.48,32.16,37.169999999999995,45.16
LSI.N,LIFE STORAGE INC,Real Estate,0,48.53,41.199999999999996,55.36,52.22,47.68
APLE.N,APPLE HOSPITLTY,Real Estate,0,48.25,41.199999999999996,30.680000000000003,34.89,41.39
MAA.N,MID AM APT COMM,Real Estate,0,48.370000000000005,41.199999999999996,44.74,44.75,44.95
DEA.N,ESTRLY GOVT PRTS,Real Estate,0,49.480000000000004,41.199999999999996,43.02,43.71,44.97
VTR.N,VENTAS INC,Real Estate,0,53.05,37.96,32.129999999999995,36.14,42.54
RFL.N,RAFAEL HLDN CL B,Real Estate,4,35.02,41.199999999999996,61.08,54.190000000000005,43.7
IRM.N,IRON MOUNTAIN,Real Estate,0,50.3,41.199999999999996,46.800000000000004,46.48,46.239999999999995
AIRC.N,APRTM INC RT ORD,Real Estate,0,50.23,41.199999999999996,42.84,43.7,45.22
ROIC.OQ,RET OPPORTUR INV,Real Estate,0,53.31,36.33,30.320000000000004,34.67,41.620000000000005
FRPH.OQ,FRP HOLDINGS ORD,Real Estate,0,51.73,41.199999999999996,39.4,41.52,44.97
SPG.N,SIMON PROP GRP,Real Estate,0,48.55,41.199999999999996,26.290000000000003,31.869999999999997,40.410000000000004
GLPI.OQ,GAMING AND LEISU,Real Estate,0,53.06999999999999,40.23,40.0,42.0,45.31
NSA.N,NATIONAL STORAGE,Real Estate,2,48.52,44.45,51.38,49.91,47.81
CUBE.N,CUBESMART,Real Estate,2,47.97,47.449999999999996,54.6,52.53,49.44
UDR.N,UDR INC,Real Estate,0,42.61,39.24,38.269999999999996,39.07,40.35
RMAX.N,RE MAX HOLDING,Real Estate,3,69.5,63.09,36.63,45.53,59.040000000000006
IIPR.N,INNOVATIVE INDST,Real Estate,4,41.71,41.199999999999996,39.28,39.93,40.92
AKR.N,ACADIA REALTY,Real Estate,0,53.83,35.02,20.19,27.46,38.83
UE.N,URBAN EDGE PROP,Real Estate,0,54.339999999999996,35.3,26.950000000000003,32.31,40.83
CWK.N,CUSHMN & WAKEFLD,Real Estate,1,48.05,61.35,26.479999999999997,34.949999999999996,47.31
LAND.OQ,GLADSTN LND CORP,Real Estate,2,49.980000000000004,42.75,56.92,53.76,49.19
CONE.OQ,CYRUSONE INC,Real Estate,2,45.739999999999995,45.12,51.04,49.36,46.85
CLI.N,MACK CALI REALTY,Real Estate,0,51.949999999999996,34.660000000000004,23.28,29.29,38.73
WY.N,WEYERHAEUSER CO,Real Estate,0,53.73,43.91,38.09,41.31,46.379999999999995
KRG.N,KITE REALTY GROU,Real Estate,0,53.6,41.199999999999996,35.18,38.85,44.66
CCI.N,CROWN CASTLE,Real Estate,2,45.190000000000005,50.92,51.65,50.57000000000001,48.809999999999995
RHP.N,RYMAN HSPTY PROP,Real Estate,0,32.300000000000004,41.199999999999996,26.3,29.439999999999998,33.92
GMRE.N,GLBL MEDICL REIT,Real Estate,0,47.760000000000005,41.199999999999996,42.6,43.169999999999995,44.18
INDT.OQ,INDUS REALTY ORD,Real Estate,4,42.6,41.199999999999996,66.71000000000001,59.27,48.14
MPW.N,MEDICAL PRPS TR,Real Estate,0,53.98,47.12,46.589999999999996,47.78,49.730000000000004
AAT.N,AMERICAN ASSETS,Real Estate,0,54.13,42.33,23.580000000000002,30.97,42.36
DLR.N,DIGITAL REALTY,Real Estate,2,44.73,47.79,57.37,54.03,48.96
O.N,REALTY INCM CORP,Real Estate,0,49.49,42.79,36.47,39.37,43.89
JOE.N,THE ST JOE CO,Real Estate,0,42.11,41.199999999999996,37.269999999999996,38.58,40.58
ESRT.N,EMPIRE STATE RTY,Real Estate,0,52.65,40.62,28.599999999999998,34.01,42.43
SBAC.OQ,SBA COMMS CORP,Real Estate,2,40.29,58.440000000000005,49.220000000000006,49.26,48.870000000000005
REG.OQ,REGENCY CENTER,Real Estate,0,52.1,41.78,32.2,36.620000000000005,43.51
NXRT.N,NEXPT RESTL TRST,Real Estate,0,48.3,41.199999999999996,37.09,39.39,43.01
LAMR.OQ,LAMAR ADVERT ORD,Real Estate,1,48.72,55.93,35.199999999999996,40.339999999999996,47.86
INN.N,SUMMIT HOTEL PRO,Real Estate,0,39.58,41.199999999999996,17.75,24.54,34.69
KW.N,KENEDY-WILSN HLD,Real Estate,0,48.42,37.31,32.07,35.31,40.44
ELS.N,EQTY LFSTYLE PRP,Real Estate,2,45.17,50.01,40.47,42.61,45.69
FR.N,FIRST INDUSTRIAL,Real Estate,0,48.38,42.89,42.309999999999995,43.3,44.940000000000005
SKT.N,TANGER FACTORY,Real Estate,0,46.33,37.32,32.86,35.55,39.81
PLD.N,PROLOGIS,Real Estate,2,46.85,42.85,49.64,48.209999999999994,46.150000000000006
STAG.N,STAG INDUSTRL,Real Estate,0,48.42,39.09,42.02,42.54,43.55
BDN.N,BRANDYWINE RLTY,Real Estate,1,69.13,36.74,29.770000000000003,36.720000000000006,47.949999999999996
DOC.N,PHYSICNS RLTY TR,Real Estate,0,52.42,40.849999999999994,41.54,43.07,45.65
OFC.N,CORP OFFICE PROP,Real Estate,0,50.260000000000005,42.13,36.91,39.7,44.080000000000005
CPT.N,CAMDEN PROPERTY,Real Estate,0,48.05,42.88,40.87,42.25,44.45
CTO.N,CTO RLTY GRW ORD,Real Estate,0,51.300000000000004,41.199999999999996,42.64,43.72,45.6
UHT.N,UNIVERSAL HEALTH,Real Estate,0,46.989999999999995,41.199999999999996,23.1,29.4,38.99
CTRE.OQ,CARETRUST INC,Real Estate,0,53.02,44.32,45.04,46.129999999999995,47.980000000000004
STOR.N,STORE CAP CORP,Real Estate,0,52.25,41.17,34.28,38.01,43.88
XHR.N,XENIA HTLS RSRTS,Real Estate,0,31.979999999999997,28.83,24.97,26.6,29.12
ILPT.OQ,INDUSTRL LGSTCS,Real Estate,0,55.059999999999995,41.199999999999996,40.410000000000004,42.730000000000004,46.550000000000004
EQR.N,EQ RESIDENT,Real Estate,0,51.53,42.02,35.13,38.62,44.1
SNR.N,NEW SEN INVE GR,Real Estate,0,46.239999999999995,41.199999999999996,20.979999999999997,27.800000000000004,38.16
REXR.N,REXFORD INL RTY,Real Estate,0,45.64,39.77,46.410000000000004,45.300000000000004,43.78
ARE.N,ALEXANDRIA RE EQ,Real Estate,0,49.65,41.199999999999996,44.05,44.46,45.29
PEB.N,PEBLEBROOK HOTL,Real Estate,0,41.010000000000005,27.46,22.009999999999998,25.679999999999996,31.52
SITC.N,SITE CENTERS CRP,Real Estate,0,54.94,33.6,29.84,34.17,41.199999999999996
ALEX.N,ALXNDR&BLDW INC,Real Estate,0,53.02,41.199999999999996,28.62,34.17,42.79
EPR.N,EPR PROPERTIES,Real Estate,0,56.47,34.2,16.439999999999998,25.11,38.67
AVB.N,AVALONBAY COMM,Real Estate,0,49.04,42.05,33.87,37.38,42.8
BNL.N,BRDSTN NET LSE A,Real Estate,2,54.09,43.47,49.65,49.39,49.26
DRE.N,DUKE REALTY,Real Estate,2,46.31,43.69,52.019999999999996,49.91,46.82
CUZ.N,COUSINS PROP,Real Estate,0,59.699999999999996,39.03,33.300000000000004,38.12,45.87
EQIX.OQ,EQUINIX INC,Real Estate,2,43.29,53.28000000000001,56.79,54.24,50.160000000000004
EXR.N,EXTRA SPACE STRG,Real Estate,2,47.4,51.09,53.25,52.05,50.14999999999999
DRH.N,DIAMONDROCK HSP,Real Estate,0,42.0,32.2,23.599999999999998,27.650000000000002,33.97
RDFN.OQ,REDFIN CORPR ORD,Real Estate,4,37.01,41.199999999999996,39.69,39.519999999999996,39.15
GTY.N,GETTY REALTY,Real Estate,0,54.85,45.910000000000004,37.7,41.5,47.43
DEI.N,DOUGLAS EMMETT,Real Estate,0,49.3,40.47,28.560000000000002,33.46,41.02
FRT.N,FED RLTY INV TR,Real Estate,0,49.309999999999995,44.48,29.28,34.56,42.61
JBGS.N,JBG SMITH PROPER,Real Estate,0,48.82,27.700000000000003,33.239999999999995,34.74,37.53
CSR.N,CENTERSPACE ORD,Real Estate,0,53.53,41.199999999999996,39.910000000000004,42.15,45.81
KRC.N,KILROY REALTY,Real Estate,0,51.910000000000004,43.22,30.320000000000004,35.5,43.47
MMI.N,MARCUS & MILICHP,Real Estate,0,50.970000000000006,41.199999999999996,42.67,43.7,45.48
WRI.N,WEINGARTEN,Real Estate,0,54.1,37.53,28.52,33.71,41.91
NNN.N,NATIONAL RET PRP,Real Estate,0,54.53,44.269999999999996,33.87,38.53,45.769999999999996
INVH.N,INVITATION HOMES,Real Estate,0,48.19,42.72,42.24,43.2,44.79
GNL.N,GLOBAL NET LEASE,Real Estate,0,57.440000000000005,41.199999999999996,36.59,40.410000000000004,46.54
GOOD.OQ,GLADSTONE COMM,Real Estate,0,48.75,41.199999999999996,36.59,39.1,43.07
CBRE.N,CBRE GROUP INC,Real Estate,0,54.17999999999999,53.5,39.6,43.87,50.3
OHI.N,OMEGA HEALTHCRE,Real Estate,0,51.51,41.199999999999996,37.78,40.36,44.47
JLL.N,JONES LANG LASL,Real Estate,1,62.06,42.01,33.33,38.940000000000005,47.86
ALX.N,ALEXANDERS INC,Real Estate,0,49.0,41.199999999999996,38.75,40.65,43.71
BXP.N,BOSTON PPTY,Real Estate,0,53.81,42.5,25.95,32.61,42.89
LXP.N,LEXINGTON REALTY,Real Estate,0,54.64,47.21,45.0,46.77,49.63
EGP.N,EASTGRP PROP,Real Estate,2,49.32,46.23,46.04,46.56,47.42
MSCI.N,MSCI,Financials,2,52.62,64.14,62.78,61.46,59.19
COLB.OQ,COLUMBIA BANK,Financials,3,66.97,50.82,45.28,49.370000000000005,55.900000000000006
ATLO.OQ,AMES NATIONAL,Financials,3,73.36,52.900000000000006,37.3,45.050000000000004,57.19
CNNE.N,CANNAE HOLDINGS,Financials,0,40.56,52.900000000000006,44.7,45.31,45.910000000000004
BANF.OQ,BANCFIRST CORP,Financials,1,58.67,51.99,39.43,44.2,51.519999999999996
PNC.N,PNC FINL SVC,Financials,3,64.1,51.980000000000004,38.93,44.67,53.56999999999999
KRNY.OQ,KEARNY FINAN ORD,Financials,3,73.08,50.8,36.46,44.11,56.13
CLBK.OQ,COLUMBIA FNANCIL,Financials,1,58.599999999999994,52.739999999999995,41.5,45.75,52.27
FCAP.OQ,FIRST CAPITAL,Financials,3,63.71,52.900000000000006,37.54,43.769999999999996,53.38
KEY.N,KEYCORP NEW,Financials,3,63.04,51.07000000000001,35.47,41.94,51.959999999999994
UMBF.OQ,UMB FINL CO,Financials,1,63.190000000000005,51.43,46.61,49.82,54.93
PZN.N,PZENA INV MGT A,Financials,1,52.28,52.900000000000006,46.61,48.41,51.080000000000005
CINF.OQ,CINCINNATI FIN,Financials,3,62.5,52.26,36.480000000000004,42.75,52.410000000000004
ABR.N,ARBOR REALTY,Financials,1,51.519999999999996,54.15,38.59,42.870000000000005,49.21
PFC.OQ,PRM FNCL CRP ORD,Financials,3,68.12,50.79,37.32,43.96,54.35
RM.N,REGINL MGMT CORP,Financials,3,72.57000000000001,53.04,38.519999999999996,45.81,57.230000000000004
CHCO.OQ,CITY HOLDING,Financials,3,66.13,55.169999999999995,40.28,46.39,55.83
SIEB.OQ,SIEBERT FINL CP,Financials,1,41.94,52.900000000000006,42.449999999999996,43.94,45.9
STT.N,ST STREET CP,Financials,1,69.31,66.14,33.47,43.75,59.24
ALRS.OQ,ALERUS FINANCIAL,Financials,3,69.21000000000001,54.06999999999999,52.900000000000006,55.52,59.830000000000005
KNSL.OQ,KINSALE CAPITAL,Financials,2,42.86,58.720000000000006,72.07000000000001,65.69,55.720000000000006
JPM.N,JPMORGAN CHASE,Financials,3,67.5,44.5,40.37,45.06,52.669999999999995
HBMD.OQ,HOWARD BANCRP,Financials,0,64.74,50.55,33.410000000000004,40.68,51.94
IBKR.OQ,Intractiv Brkr A,Financials,2,43.519999999999996,55.25,62.79,58.77,52.44
ASB.N,ASSOCIATED BANC,Financials,3,82.75,49.86,36.21,45.24,59.61
CBU.N,COMMUNITY BK SYS,Financials,3,64.73,52.790000000000006,43.79,48.28,55.31
TBBK.OQ,THE BANCORP,Financials,3,65.78,56.43,54.39000000000001,56.410000000000004,59.660000000000004
BANR.OQ,BANNER CORP,Financials,3,75.33999999999999,50.839999999999996,36.89,44.75,57.16
SPGI.N,S&P GLOBAL INC,Financials,1,48.58,61.62,47.54,49.81,52.88
BGCP.OQ,BGC PARTNRS CL A,Financials,3,58.07,52.900000000000006,20.87,31.25,46.96
CVBF.OQ,CVB FINANCIAL,Financials,3,66.4,55.28999999999999,43.72,48.85,56.84
HWC.OQ,HNCOCK WHTNY COR,Financials,3,69.83,48.92,33.2,41.05,53.349999999999994
ACNB.OQ,ACNB CORP,Financials,3,73.38,52.900000000000006,38.51,45.9,57.49999999999999
